statefips,state,state_name,total,top_01,top_05,top_10,top_25,top_50,top_75,agi_01,agi_05,agi_10,agi_25,agi_50,agi_75,total_agi,sum_agi_01,sum_agi_05,sum_agi_10,sum_agi_25,sum_agi_50,sum_agi_75,total_sal_num,total_sal_amt,num_sal_01,sum_sal_01,num_sal_05,sum_sal_05,num_sal_10,sum_sal_10,num_sal_25,sum_sal_25,num_sal_50,sum_sal_50,num_sal_75,sum_sal_75,total_int_num,total_int_amt,num_int_01,sum_int_01,num_int_05,sum_int_05,num_int_10,sum_int_10,num_int_25,sum_int_25,num_int_50,sum_int_50,num_int_75,sum_int_75,total_div_num,total_div_amt,num_div_01,sum_div_01,num_div_05,sum_div_05,num_div_10,sum_div_10,num_div_25,sum_div_25,num_div_50,sum_div_50,num_div_75,sum_div_75,total_businc_num,total_businc_amt,num_businc_01,sum_businc_01,num_businc_05,sum_businc_05,num_businc_10,sum_businc_10,num_businc_25,sum_businc_25,num_businc_50,sum_businc_50,num_businc_75,sum_businc_75,total_cpgain_num,total_cpgain_amt,num_cpgain_01,sum_cpgain_01,num_cpgain_05,sum_cpgain_05,num_cpgain_10,sum_cpgain_10,num_cpgain_25,sum_cpgain_25,num_cpgain_50,sum_cpgain_50,num_cpgain_75,sum_cpgain_75,total_iradist_num,total_iradist_amt,num_iradist_01,sum_iradist_01,num_iradist_05,sum_iradist_05,num_iradist_10,sum_iradist_10,num_iradist_25,sum_iradist_25,num_iradist_50,sum_iradist_50,num_iradist_75,sum_iradist_75,total_pension_num,total_pension_amt,num_pension_01,sum_pension_01,num_pension_05,sum_pension_05,num_pension_10,sum_pension_10,num_pension_25,sum_pension_25,num_pension_50,sum_pension_50,num_pension_75,sum_pension_75,total_scorp_num,total_scorp_amt,num_scorp_01,sum_scorp_01,num_scorp_05,sum_scorp_05,num_scorp_10,sum_scorp_10,num_scorp_25,sum_scorp_25,num_scorp_50,sum_scorp_50,num_scorp_75,sum_scorp_75,total_tax,sum_tax_01,sum_tax_05,sum_tax_10,sum_tax_25,sum_tax_50,sum_tax_75
12,FL,Florida,8977388,89774,448869,897739,2244347,4488694,6733041,487591.56,180026.65,123884,68954,33628,16828,632023141,161421759,256614350,322633983,445983168,554829048,609981853,7088876,372751577,71055,44498337,363266,99949145,729079,143246921,1815730,227984705,3702783,312162745,5588169,357649508,2209529,8223715,81967,4304329,332918,5623441,577996,6218633,1130552,7113938,1647230,7717353,1932413,8002487,1605107,22955658,71801,11818848,283357,16245212,477152,18106953,880857,20589407,1237405,22014564,1429960,22569394,1807314,18887007,23328,3240744,102012,6420397,186549,7909131,409502,10320916,737728,12571098,1124180,14643989,1426660,64116048,76456,52493849,290020,58918272,469319,60920698,823671,62981487,1121490,63848252,1276354,64081549,981896,20803438,18779,1777424,103454,6815534,204270,10333756,460807,15755635,700079,18775412,844006,20048674,1822455,47007219,20266,1392231,129782,7807302,286859,15138515,734149,30273319,1224226,40790381,1544036,45064786,749997,54829613,65616,36814699,201636,46931663,290877,49652281,451967,52620697,596123,54244320,682736,54766903,94898422,45742396,63959339,73132549,85766066,93158271,94785698
13,GA,Georgia,4127928,41279,206396,412793,1031982,2063964,3095946,433192.46,183753,129290,72832,35056,17123,270265338,47379036,89731590,121153226,180739929,233535213,259695633,3477984,193213494,36171,19990202,186098,50158343,371993,73947129,915745,119531625,1821786,162587014,2718952,185249132,904897,1585393,36870,633409,147611,888071,255693,1030298,491985,1267266,705800,1443849,813185,1524159,628877,5473580,32988,2540161,130410,3633074,215726,4134918,380685,4830038,515668,5239289,578761,5383412,901505,7219025,10945,1170433,49833,2554981,93720,3223784,214507,4227589,393860,4971194,588064,5502437,534214,12520995,34217,9015631,126649,10762607,200661,11401252,336382,12102351,443766,12411538,493184,12497204,328280,5945213,5722,348164,32519,1518819,65179,2504118,150705,4194590,236155,5264829,286096,5708085,768655,18856222,6743,381745,46984,2494650,108591,5199199,293354,11290120,514739,16122801,658653,18052271,245708,18787311,26115,12446520,74803,16160895,107521,17172562,162963,18190906,208248,18686563,230532,18788920,34575084,12560260,20251110,24460015,30361656,33826825,34527080
15,HI,Hawaii,643322,6433,32166,64332,160831,321661,482492,358596.58,174430.95,130747.9,80259,42198.5,21641,42397562,5579975,11469790,16279041,26079409,35506575,40544143,525699,28936959,5157,1972792,26951,5567603,54628,8932886,136224,16043670,272704,23318460,413247,27557729,216890,272708,5749,98350,25341,137435,46532,160497,98290,202630,156539,240179,187909,257461,131552,815946,4765,292776,19864,449850,34569,529326,66991,658058,100312,752327,117090,788524,101465,1784075,2083,335709,8867,710763,15820,891143,33758,1170307,56965,1436769,74520,1604283,108866,2104810,4940,1350272,19129,1726169,31671,1848292,58088,1996753,84207,2075550,97330,2096822,63374,1035098,1301,83735,6610,287645,12403,439201,27847,712207,44451,906090,53263,980399,138805,3920521,1809,127334,11043,667716,22369,1208507,52837,2357382,90088,3326361,112765,3703804,32160,1758807,3523,1098469,9729,1462255,13523,1567809,20265,1681715,26245,1742525,29316,1759163,5027291,1416719,2389422,3007265,4001949,4755756,5000900
16,ID,Idaho,665488,6655,33274,66549,166372,332744,499116,354907.68,156792.65,115500,72055,37815,19154,40503175,6110682,11815276,16229783,25253328,34069293,38705490,549020,26874735,5485,1849118,28327,5293849,57107,8396482,142787,15030739,284569,21799392,425847,25524771,183352,376636,5941,120675,24303,185454,42307,218926,83769,273993,129138,325307,156831,353177,109247,714220,4486,264397,17547,400729,29260,465750,54161,566716,79641,647433,94808,685942,111763,1300120,1750,162512,8097,383163,15204,503713,35187,708093,63921,960392,85604,1150376,111045,2186203,5131,1314597,19482,1696907,31652,1846853,56502,2029977,81961,2136476,96730,2173659,69133,1091709,1061,63516,5857,268008,11491,419983,26574,699645,44458,914558,56748,1022237,137475,3162577,1228,68208,8132,411339,17925,811817,46514,1721616,84034,2564742,110999,2960408,54197,3441231,4623,2091042,14252,2822798,20553,3042893,32263,3269355,43769,3399107,49931,3437306,4502003,1601774,2513257,3026229,3796223,4324069,4485335
17,IL,Illinois,5631228,56312,281561,563123,1407807,2815614,4223421,514642.73,206742,146651,86096,43323,20510,445439728,89849101,156154828,204469835,297997912,385501828,429152800,4688441,304038404,48321,34564027,250710,81227618,504533,117592827,1249354,188430552,2468586,256636029,3678783,292329135,1734122,4108118,52099,2238066,219661,2697340,391511,2953722,809533,3397719,1267345,3782894,1521469,3968005,1234108,11023407,48437,4975019,201141,7024525,343453,7990122,648293,9397455,948466,10400196,1104796,10784364,905510,12256536,13631,1899248,61620,4213491,112546,5365706,248165,7127638,431163,8769826,601862,10140790,1026532,30464403,49090,23546240,193002,26854356,316431,28019042,567594,29389743,806165,30157272,927632,30390451,614591,11128183,8772,641730,48844,2607852,97424,4182332,234258,7177091,401900,9513578,511222,10550506,1165211,30521782,9343,558844,61500,3595848,139452,7619942,383858,16980211,719150,25407533,951788,28883395,373618,26784810,35755,17740265,103587,22950941,148412,24277550,228246,25648311,301754,26461276,345265,26767091,65932197,25643705,38914350,45993356,56456467,63864995,65777658
18,IN,Indiana,2839458,28395,141973,283946,709865,1419729,2129594,355571.01,159487,118978,74104,38128.5,18418,173978633,25341036,49801285,69104218,108797688,147095883,166793177,2363059,125405582,25059,10141331,128031,27292252,258323,42422046,642023,73723717,1268129,104371185,1874570,120422930,743545,966566,25273,312231,99852,464136,171509,542671,337306,685421,516986,823018,627490,900603,486085,2761911,21918,1041016,82587,1582312,134292,1828300,245090,2224292,357537,2529565,424021,2666234,387522,4667486,7574,677158,31689,1535588,57111,1955303,126171,2708464,215825,3481963,284003,4028849,406828,6111729,22402,3881850,78420,4867260,122571,5231646,213572,5699572,305489,5984199,357983,6079537,316071,4829992,4512,248924,25018,1098290,48022,1747137,113107,3019684,194302,4030399,252675,4521368,645332,11565485,4972,238558,34101,1428927,73297,2642295,189773,5516198,352437,8582400,485563,10404648,150424,11694103,18038,8375239,48207,10399085,66464,10882814,99235,11391928,127268,11645053,141084,11705210,20995908,6956881,11088534,13543809,17373405,20166036,20942074
19,IA,Iowa,1327485,13275,66374,132749,331871,663743,995614,372750.76,169826,126852.6,81825,44364,22808,88944385,11599704,23742462,33352793,53427269,73729607,84670769,1115110,61392527,11605,4492278,58147,12148684,117531,19118409,294154,34101683,581600,49481207,866993,58249124,507845,759760,12432,190471,54628,306384,99504,374777,212174,501515,350621,633492,436211,703747,301324,1566006,10538,471529,42949,781080,73398,941687,141097,1192481,217916,1408346,263127,1501868,198204,2435585,3637,262038,15575,702798,28371,942199,64304,1362293,116075,1848746,152075,2147631,257694,3498100,10746,1838851,40925,2483737,67357,2741652,124661,3098041,188954,3358123,226172,3454018,167635,2282900,2299,122815,12415,470923,23956,752000,56819,1318826,102539,1843338,135776,2113396,302846,5661539,2733,120905,16886,679965,35692,1284409,92941,2752886,177251,4325332,240435,5165268,95129,5651562,8708,3629980,26182,4784787,37924,5106513,59220,5439865,78843,5606185,88368,5649429,10535110,3117328,5186210,6415375,8350223,9915819,10472588
20,KS,Kansas,1223898,12239,61195,122390,305975,611949,917924,420071.78,179476.15,130273,80124,41491,20650,84562230,13952247,26112584,35344684,53882852,71796254,81100666,1020518,57680290,10593,4904909,53952,12876509,108785,19672942,271031,33627585,537078,47507582,801399,55121232,412247,656640,11269,257145,48377,348735,86934,397358,180483,488868,286682,574162,348798,616630,251445,1991745,9818,981395,39131,1296934,66539,1451689,125740,1690621,187204,1870189,220944,1941755,189029,2660665,4304,363673,17565,927830,30933,1204006,67491,1672068,114747,2128075,148056,2411395,226191,4378980,10109,2808238,38459,3436092,63308,3687645,116088,4046096,170630,4275642,199961,4347400,150620,2365386,1999,116294,11302,503509,22632,837218,54281,1465392,94640,1986191,121522,2216071,267287,5291460,2145,100610,14495,629453,32296,1258269,85552,2711165,158460,4159874,210791,4875126,81277,6118974,8161,4111438,24412,5346070,34813,5660985,53191,5953823,68637,6090077,75940,6124423,10927380,3859663,6058263,7307296,9151296,10488041,10889093
21,KY,Kentucky,1760847,17608,88042,176085,440212,880424,1320635,338544.86,154658.7,114865,70566,36200,17901,103443979,14918216,29583429,41162716,64786029,87311719,98968426,1482368,73435111,15291,6104386,78162,16122503,157592,24844421,391996,42878677,776030,60646032,1152469,70156215,426140,571589,15355,179224,60548,267545,104106,316070,203256,406213,308726,489717,372221,535754,261124,1866411,13167,810343,49576,1179434,80033,1343137,141635,1582670,201616,1752176,234828,1822069,265831,3207762,5767,519705,22354,1110794,39401,1379774,84314,1832365,141987,2295088,188031,2674559,220763,4219728,13377,2846186,46397,3442900,72173,3668546,122832,3961779,171878,4133333,198786,4194194,160929,2551813,3021,176841,15381,665527,29251,1029960,65754,1691754,108040,2185045,136612,2423264,392372,8813007,3528,186047,24398,1189578,53335,2301735,137023,4817840,246092,7159630,326277,8301825,91398,5731049,10985,3832359,29811,4970302,41043,5260563,59998,5544075,76658,5692089,84975,5731523,11896537,3959531,6340678,7732700,9909271,11451037,11865344
22,LA,Louisiana,1864602,18646,93230,186460,466151,932301,1398452,383188.93,168563.95,123307,71383,34774,16921,114402397,17981214,35119443,48400716,74517755,97992623,109616230,1583827,80883480,15541,5995945,82029,17500443,167839,27886556,418816,48403508,828327,67415739,1231634,77294178,449838,724673,16916,291655,68294,406954,118148,464449,232041,570955,345087,655902,404275,696462,256128,1781229,14246,731226,51982,1099895,82971,1262746,146862,1515670,204649,1680789,233631,1742569,359612,3861940,6691,818050,26534,1677339,46507,2002387,100670,2535140,171717,2930010,240431,3146088,219657,4568329,14591,3154678,49752,3828534,76863,4067991,130783,4365779,178231,4514737,201205,4555631,148629,2590398,3041,154423,15716,685970,28803,1063993,65388,1797704,105886,2288288,129965,2489764,351000,8118076,3534,207897,24507,1221620,50353,2169532,126479,4452354,226772,6690826,299516,7729085,103466,8284795,13030,5965380,35222,7454709,48499,7808223,71706,8133753,89518,8272164,97570,8295335,14406291,5026595,8039277,9821530,12432910,14054195,14385229
23,ME,Maine,593739,5937,29687,59374,148435,296870,445304,348446.24,160544.4,118235,73607.5,38765,19825,35721366,4368329,9518929,13549440,21782079,29823108,34083218,488181,24627160,5013,1796831,25589,5086369,51903,8008276,130378,14097819,258155,20148438,382872,23478682,196402,239823,5369,60406,22650,101550,40234,124585,83134,163937,134262,202360,166405,223048,117413,837086,4453,250285,17508,433048,29233,522490,55319,659519,83987,762351,101492,806324,104788,1554059,1739,161741,7626,418823,13979,558336,31695,833066,57170,1148123,77750,1375790,97453,1589270,4572,830313,17018,1149529,27283,1271013,48905,1431637,71791,1527353,85147,1577819,73091,1135583,1189,76082,6225,291822,11668,444666,26768,724810,45990,950086,59388,1061412,129398,2830204,1266,63813,7981,370760,16739,688919,42700,1444698,78393,2241421,104610,2636789,36370,1770128,3366,1042506,9873,1435784,14250,1558786,22160,1684580,29606,1755569,33526,1769812,4034072,1109516,1953290,2446741,3223299,3820220,4014965
24,MD,Maryland,2758133,27581,137907,275813,689533,1379067,2068600,482898.92,221308.4,162798,96298,48418,22233,223277108,33858024,66531277,92427181,143640264,191543049,215250535,2285115,159840640,23565,13701413,124075,37054394,250106,57098393,617037,96683189,1210704,134143361,1807798,153890563,847905,1302431,25655,473731,110862,666528,200828,775278,417712,986386,649645,1173803,766055,1252771,550235,4335993,23191,1642618,93661,2500118,160024,2941711,303028,3617393,438769,4088956,503412,4247869,538200,6575886,8015,1117059,36003,2571708,66084,3271659,146392,4259758,253547,5012585,348957,5557697,465260,9414529,23431,6262508,89514,7667519,147766,8237258,267613,8925978,377176,9285802,428155,9383208,261020,4720046,4897,303460,25132,1158882,47372,1822184,109390,3128696,184722,4143721,226559,4523829,576453,17781905,5447,361323,37729,2338240,80386,4510573,205385,9761364,378850,14968374,491335,17010826,147778,12764804,17086,9029766,44807,11214404,62462,11779494,94822,12365782,123554,12678317,138359,12762772,30618820,9181316,15521508,19246790,25138391,29369976,30522099
25,MA,Massachusetts,3083067,30831,154153,308307,770767,1541534,2312300,649795.68,253701.1,175492,100185,50670,24177,299358065,67826971,113194581,145209539,205705943,261256419,289432519,2586754,202232148,26148,25056500,138203,57090965,280271,82025263,699731,129420972,1370167,172168967,2035507,195039204,1216217,2499297,29532,1233585,131424,1555483,242255,1713217,522703,1998355,860742,2271473,1054942,2398125,768439,7920034,27430,3560645,115889,5061141,201047,5771936,384274,6751475,580168,7483299,682536,7752651,494808,11064411,8231,1529055,40791,3772648,75259,5089923,165183,7107333,278706,8889454,369590,10079866,640562,25605488,27998,19406072,115902,22494069,194027,23582007,347160,24753216,500574,25379884,577610,25554805,348244,6631579,4575,320656,23839,1316593,47265,2190778,117047,4010014,217719,5605176,280966,6239363,601200,14635873,5288,270811,28276,1340555,61102,2701658,173987,6712638,351929,11525020,474474,13594582,177842,20943237,18932,15001004,54763,18630864,77790,19582743,117030,20428041,150281,20828998,166845,20942049,49494648,19384361,29401857,34549909,42102705,47596929,49326309
26,MI,Michigan,4300975,43010,215049,430098,1075244,2150488,3225731,387117.26,172421.3,126867,77272,38291,17565,279194297,45163359,85335093,116761775,180108029,239815435,268996501,3400782,191406965,38345,18600383,192901,47126967,385401,71006671,944705,118199336,1850728,162731135,2723834,184802663,1330593,2010183,38509,758714,158345,1042435,280359,1198848,576096,1497906,911405,1765352,1119566,1910008,838279,5864566,33865,2600842,130692,3580172,217581,4061527,411547,4845168,615390,5443886,736128,5707032,662217,8324031,11236,1178893,48753,2744301,88089,3504229,194369,4796695,340129,6101497,467642,7042046,720961,10848040,34569,7170046,126137,8708107,202817,9325702,368764,10163511,539448,10670704,637990,10825017,527365,8708378,7120,451426,39324,1920359,78007,3131405,192187,5538772,337189,7420192,438212,8272043,1075516,23348383,7890,420599,52512,2528696,115293,4977967,314081,11194711,604679,17877496,845417,21618852,228991,17293342,26088,12598823,69365,15302265,95544,15990534,144133,16760826,189473,17180938,213948,17295259,35954826,12450161,19536082,23716778,30168217,34744994,35889986
27,MN,Minnesota,2470942,24709,123547,247094,617736,1235471,1853207,481971.95,203445.95,146315.9,90336,47800,23842,193758046,31807916,59919313,80922828,122865060,164160294,185802689,2070033,135924629,21821,13086694,111859,32709177,224957,48790509,556264,81063992,1089711,112502413,1623391,130058499,834909,1377162,22870,515838,96847,719760,172043,823762,356615,1012041,584674,1202749,717568,1298829,583187,3832834,20425,1521183,85778,2247103,147819,2591459,282084,3102245,431064,3529810,512890,3705467,375037,5383186,6093,547348,27773,1511495,52162,2084626,119863,3061759,215477,4122731,285838,4785562,511290,10395571,20891,6621024,83990,8201090,139227,8836021,254263,9618785,381093,10145931,450585,10324342,309632,5030261,3632,188719,19503,872875,39212,1499439,100035,2846870,187840,4082077,246927,4655642,514353,11104677,4204,201459,24226,1062005,52490,2122989,147896,5134435,298133,8644814,404577,10240762,177757,13493841,14800,8469875,45947,11233285,68243,12077214,108903,12914049,146599,13355375,165051,13475097,26388817,8676071,14077947,17028985,21507854,25041788,26257619
28,MS,Mississippi,1162843,11628,58142,116284,290711,581422,872132,303054.86,142912,105961,61343,30533,15903,59966569,7949030,16792044,23865652,37882087,50501710,57073921,986445,43125893,9799,3059064,50776,9027655,102209,14269993,253993,24892472,509500,35259929,764290,40966196,241842,347813,9988,123611,39361,182373,68559,213666,132769,270628,189104,311552,217924,332176,122175,763070,7897,321889,27392,477819,43733,554617,75247,661839,99914,722247,111952,745957,218791,2044571,4244,436814,16085,801072,28156,969611,59697,1238241,101172,1431356,141846,1553349,105522,1654304,7985,1035930,25907,1320768,39965,1429965,66551,1566533,86941,1626889,96808,1646663,82841,1279793,2000,111784,9930,384955,18620,587753,40055,921370,60080,1129041,72575,1226451,227728,5316204,2561,151876,18171,951466,38257,1733062,92479,3324703,154111,4554861,196455,5094457,49816,3463352,7285,2512910,18415,3125614,24836,3267308,35593,3406013,43293,3457264,46853,3469298,6268493,2053888,3417784,4227326,5440451,6123256,6259436
29,MO,Missouri,2561144,25611,128057,256114,640286,1280572,1920858,385068.14,167602,122203,74325,37911,18556,164213685,27647742,51168223,69248447,105518772,140016663,157690788,2106728,113145424,22114,10853826,113087,26880687,227517,40338034,562843,67451213,1113651,94089708,1658334,108418927,766372,1143432,23067,394849,95051,560014,168866,652891,346094,827813,539802,988335,653722,1074685,500333,3893203,20396,1817489,80090,2482998,135075,2798158,254080,3283533,374617,3646461,441664,3795579,387024,4918221,7472,690677,30871,1632649,55624,2090773,122910,2881892,214477,3717243,286912,4303457,431846,7676315,20918,5045973,77024,6118293,124887,6546927,225798,7130323,327766,7495723,383761,7628324,288501,4618099,4497,247796,24680,1107309,47858,1769893,112318,3016763,188635,3941563,239456,4372068,583478,12583569,4896,258983,33142,1569197,72378,3088701,191104,6707756,351507,10141162,467869,11752187,141949,10707512,15390,7780605,42950,9525773,60749,9979463,91743,10423762,118480,10646508,132174,10705886,20750414,7596260,11656288,13983714,17501393,20008560,20697713
30,MT,Montana,456094,4561,22805,45609,114024,228047,342071,372781.29,161304.7,118764,74502.75,37980,18749,28362899,4309857,8375685,11481656,17871426,24045232,27192554,367969,17589731,3723,1124761,18890,3292033,38513,5365463,96825,9818722,192342,14298460,287620,16749281,153978,280717,4206,83589,17859,129018,31429,154673,65002,200438,105770,241744,130471,262990,97770,723586,3326,255326,13574,391555,23014,457471,44576,558548,68456,641819,82812,681862,77306,1008715,1286,123788,6044,296050,11156,390139,25208,568925,45491,777654,60348,914884,93326,1816451,3625,916445,14312,1287230,23687,1433105,44555,1630266,67582,1757220,81186,1799584,51128,769645,748,45687,4466,202700,8584,310929,19575,501487,33471,653812,42531,725603,98650,2254852,867,41925,5896,272606,12859,542348,33288,1198908,61294,1833996,81035,2121066,44564,2584129,3324,1525695,11083,2113243,16273,2274924,26262,2461595,36071,2558254,40894,2582342,3351517,1119959,1794662,2175817,2769046,3206434,3339978
31,NE,Nebraska,813944,8139,40697,81394,203486,406972,610458,402271.36,173259.4,128264,81170.25,42985,22389,55788563,8410481,16180855,22167718,34484702,46684283,53201884,697115,38540205,7118,2925956,35964,7757322,72761,12118167,182318,21487717,361813,31049366,541926,36536880,267340,415376,7563,136700,32152,200182,57179,233553,117099,294813,187256,355950,227969,386210,176809,1163878,6474,513745,26278,724600,45083,819979,86211,960407,130678,1079279,154793,1127714,123106,1410892,2221,149600,9674,396778,17793,523109,40574,765803,72655,1054708,94516,1237075,164727,2980605,6701,1693296,26145,2201696,43677,2404948,81385,2682686,122573,2877273,144657,2947638,94856,1360395,1324,75694,7356,295437,14272,468055,33410,805298,58740,1106817,75641,1252259,153607,3081033,1406,61425,9336,416805,20107,809224,51167,1670121,93576,2494258,122679,2859221,65154,4132751,5511,2593659,17648,3459477,25959,3713384,40801,3971830,54348,4107307,60604,4132856,6833684,2273025,3628003,4394734,5569725,6483269,6796342
32,NV,Nevada,1273776,12738,63689,127378,318444,636888,955332,402104.5,165299,119209.5,70384,36466,19364,86418723,19972009,31707192,40525076,57859120,74069859,82837410,1065007,54525277,10069,4958668,52695,12148103,107332,18433552,269311,31225894,546365,44269638,828002,51804187,260617,944204,11142,561327,43174,694805,72826,748024,137605,831274,197260,889506,228301,917469,163859,2639518,8959,1791497,32783,2120002,52880,2251518,93156,2434388,127874,2550527,145413,2598498,193843,2389451,3549,438497,15122,904398,26566,1117925,55978,1464542,94654,1771545,130083,1988221,164863,6891027,9939,5756771,35101,6389239,55063,6578953,94029,6778455,128569,6862177,146613,6884663,99730,1968389,2179,174375,11689,633056,21928,941150,46959,1434991,70680,1743197,84397,1875551,244026,6733044,2615,175619,19502,1203378,41239,2232200,99896,4332671,165069,5844357,204919,6425922,65292,6471028,8424,4989443,22532,5911192,30355,6125857,43663,6347223,54392,6451684,59994,6479074,11911611,5447703,7511836,8681716,10439808,11571397,11878233
33,NH,New Hampshire,628225,6282,31411,62823,157056,314113,471169,445702.76,207033.8,152046,93431,49065,24313,49779675,7690192,14673234,20172682,31261032,42072384,47691086,528139,35497283,5276,3517145,27612,8454823,56128,12658175,140677,21205982,277114,29421042,412546,33951390,211031,373501,5751,147187,24195,198144,43557,227776,90547,278037,147557,328948,181254,353670,149012,1157952,5155,393829,20911,623856,36444,743435,70358,918599,108710,1063967,130206,1120949,99859,2291295,1846,363536,8005,789743,14636,1035684,32642,1442030,58007,1863775,76541,2114187,123337,2794345,5296,1854352,20625,2247515,34501,2412335,62205,2611698,92449,2742375,108871,2781348,78867,1439356,1106,80431,5640,305171,10953,491990,26546,861098,48879,1200078,63489,1346307,134063,3081542,1316,69352,7444,365186,15627,688206,41207,1515239,80057,2432721,106834,2851623,32554,1739329,3520,1114088,9297,1424320,13144,1529674,20007,1647011,26607,1716602,30029,1738626,7030626,2191853,3556182,4385004,5671500,6648707,6990005
34,NJ,New Jersey,3990067,39901,199503,399007,997517,1995034,2992550,643367.7,255940,178395,101420,49918,22494,369805685,70030788,128919135,170908374,250402193,322577312,357474075,3320165,262959123,35089,33569387,181748,76901732,366355,109792855,902748,171072017,1756668,225938321,2609665,254080798,1354013,3063441,37457,1310791,162205,1704278,291874,1931658,611662,2355114,986684,2758382,1191668,2940422,1013225,8262462,35052,3014798,150661,4571569,263357,5391502,514106,6679683,776824,7682959,909830,8051302,637935,13285632,9495,1810966,47620,4689419,89793,6262912,198374,8539851,331868,10421134,446965,11790197,832020,17859425,35621,12388174,145062,14970031,243507,15938182,447873,17066228,652503,17667589,753757,17827721,432217,8374457,5242,357469,28562,1586593,58886,2732002,152688,5139061,282595,7181245,361433,7968890,793167,20555096,5787,322427,35807,1853734,82831,3991851,245356,10192356,489677,16799376,649764,19382671,266364,22946803,24004,14429035,72565,19398468,105942,20752545,165491,22038289,219153,22707846,247660,22920975,58343520,20329812,33432109,40123641,49744442,56409974,58193479
35,NM,New Mexico,859057,8591,42953,85906,214764,429529,644293,313438.64,155110.2,114283,66921,33149,16479,47318561,6115455,13108570,18764886,29981861,40187566,45389993,698723,31997773,6880,2148428,35939,6520214,72502,10437697,180271,18448019,361664,26319405,544507,30560947,223234,361904,7502,101218,31655,164609,55528,202250,109860,266470,163326,318054,192392,342324,121115,860975,6020,298577,23366,482289,38477,575234,68830,714493,94762,800021,108393,836255,124252,1503467,2485,273181,10496,532918,18847,666029,40316,893519,66978,1116525,89384,1302052,109930,1783601,6276,1080172,22944,1400524,36784,1521254,63988,1674455,86858,1749643,98698,1774056,74140,1278392,1829,116751,9462,416420,17406,622233,36085,947321,53695,1143616,64303,1229544,188745,5165117,2393,172758,15844,952438,32503,1704299,76526,3234455,127517,4452645,160998,4959942,40960,2192975,4862,1511566,12679,1888962,17946,2005197,27107,2130369,34334,2183889,37918,2197392,5354355,1595820,2738889,3455602,4540018,5193820,5344319
36,NY,New York,8926184,89262,446309,892618,2231546,4463092,6694638,643245.36,218827.85,150031,84202,41042,18466,797484164,230600744,349280489,428903884,577113330,710508409,774761889,7321199,512079842,74073,82385314,393588,164933361,796194,225052085,1979427,338034084,3935237,444348552,5845412,496774283,3182743,10333065,85937,6957146,385709,8008402,717457,8487934,1539233,9259139,2394711,9863913,2840339,10144690,1891500,23513016,78594,13583441,317370,17305646,536706,18889528,1009165,21095639,1468605,22595148,1707233,23177458,1556922,27798927,22258,5394800,109944,11049472,200868,13555418,418003,17016196,691165,20092471,976209,23308900,1578332,78789576,80024,67006002,306878,73407455,496553,75281041,882377,77362340,1248517,78407605,1435960,78715890,827096,15089643,12955,1142881,71648,4086015,141875,6287967,335608,10301070,559715,13220793,702754,14453380,1680934,44590614,13475,931301,90850,5644478,213149,11905255,589189,26012420,1064181,37451120,1391196,42385007,570870,58734443,60958,43337901,175159,53521832,246215,55718475,367964,57619310,471998,58499675,531145,58760845,132236594,63783659,89058768,100800469,117883756,129398805,132073475
37,NC,North Carolina,4141881,41419,207094,414188,1035470,2070941,3106411,402562.6,176289,124923,72678,36112,18070,264089537,43027088,83345584,113670466,172384971,225824283,253272419,3462532,186398376,36408,18916553,184590,47193225,367333,69529945,905898,113279698,1807261,155569608,2701369,178441352,1177452,1830324,37326,762001,156230,1018287,281298,1169904,581190,1443306,881522,1650317,1039911,1749587,720444,5402241,33593,1977656,135117,3129963,226759,3728121,409815,4565433,570176,5077305,649747,5270175,716420,8064814,11520,1055068,50637,2497731,93211,3254044,208583,4503269,364895,5722112,497672,6690413,621201,13000619,34373,8939101,130370,10852181,211181,11606434,365604,12456952,497520,12851130,561773,12961293,427965,7233699,6615,387023,37510,1718234,76221,2870815,180097,4912089,290452,6258873,358688,6853894,868196,19481652,7494,410102,51130,2543311,117216,5211540,315138,11237203,556412,16181905,720026,18386537,234669,15154128,24985,9907469,71377,13020469,102605,13881225,155539,14690795,198591,15071455,219170,15160256,32942285,11608576,18717420,22661943,28325449,31974580,32872550
38,ND,North Dakota,337249,3372,16862,33725,84312,168625,252937,477007.72,189902.2,139376.2,89964,48510,25492,25812998,3931913,7589774,10289109,15877215,21551284,24600297,289985,16952521,2764,1002900,14160,2912840,29163,4808356,75036,9096448,149327,13465652,223943,16000685,109272,208195,3150,77429,13427,111681,23220,127538,46301,152950,75331,181288,93062,195820,67611,351623,2427,114184,9966,187130,16907,219826,31824,267437,49285,313253,59119,334060,49199,748031,971,93499,4349,239551,7981,324162,17686,460915,30806,612830,39258,689365,65014,1284814,2631,618612,10537,909344,17410,1013234,31482,1140476,47997,1235095,57140,1266609,33289,458614,457,15215,2535,88423,4745,143772,10959,259411,20558,373155,26708,422311,58722,1086701,562,16885,3394,117138,7237,236054,18326,509494,35369,841538,47228,996372,27974,2314324,2379,1514568,7905,1988489,11665,2116200,17877,2234903,23507,2296078,26084,2311045,3639716,1158245,1879047,2279677,2909834,3423538,3613311
