statefips,state,state_name,total,top_01,top_05,top_10,top_25,top_50,top_75,agi_01,agi_05,agi_10,agi_25,agi_50,agi_75,total_agi,sum_agi_01,sum_agi_05,sum_agi_10,sum_agi_25,sum_agi_50,sum_agi_75,total_sal_num,total_sal_amt,num_sal_01,sum_sal_01,num_sal_05,sum_sal_05,num_sal_10,sum_sal_10,num_sal_25,sum_sal_25,num_sal_50,sum_sal_50,num_sal_75,sum_sal_75,total_int_num,total_int_amt,num_int_01,sum_int_01,num_int_05,sum_int_05,num_int_10,sum_int_10,num_int_25,sum_int_25,num_int_50,sum_int_50,num_int_75,sum_int_75,total_div_num,total_div_amt,num_div_01,sum_div_01,num_div_05,sum_div_05,num_div_10,sum_div_10,num_div_25,sum_div_25,num_div_50,sum_div_50,num_div_75,sum_div_75,total_businc_num,total_businc_amt,num_businc_01,sum_businc_01,num_businc_05,sum_businc_05,num_businc_10,sum_businc_10,num_businc_25,sum_businc_25,num_businc_50,sum_businc_50,num_businc_75,sum_businc_75,total_cpgain_num,total_cpgain_amt,num_cpgain_01,sum_cpgain_01,num_cpgain_05,sum_cpgain_05,num_cpgain_10,sum_cpgain_10,num_cpgain_25,sum_cpgain_25,num_cpgain_50,sum_cpgain_50,num_cpgain_75,sum_cpgain_75,total_iradist_num,total_iradist_amt,num_iradist_01,sum_iradist_01,num_iradist_05,sum_iradist_05,num_iradist_10,sum_iradist_10,num_iradist_25,sum_iradist_25,num_iradist_50,sum_iradist_50,num_iradist_75,sum_iradist_75,total_pension_num,total_pension_amt,num_pension_01,sum_pension_01,num_pension_05,sum_pension_05,num_pension_10,sum_pension_10,num_pension_25,sum_pension_25,num_pension_50,sum_pension_50,num_pension_75,sum_pension_75,total_scorp_num,total_scorp_amt,num_scorp_01,sum_scorp_01,num_scorp_05,sum_scorp_05,num_scorp_10,sum_scorp_10,num_scorp_25,sum_scorp_25,num_scorp_50,sum_scorp_50,num_scorp_75,sum_scorp_75,total_tax,sum_tax_01,sum_tax_05,sum_tax_10,sum_tax_25,sum_tax_50,sum_tax_75
12,FL,Florida,9026027,90260,451301,902603,2256507,4513014,6769520,457123,178146,123852,69362,34199,17200,6.12657E+11,1.39548E+11,2.32343E+11,2.98398E+11,4.22799E+11,5.33479E+11,5.90066E+11,7143633,3.78641E+11,72066,43673197076,368723,99965334058,737401,1.4389E+11,1830802,2.29837E+11,3733620,3.16033E+11,5637635,3.63065E+11,2197087,7778981722,81910,4005109298,330620,5235277633,573831,5814136516,1120794,6696058381,1630368,7283328600,1914650,7559217344,1581511,21069435895,71512,10365792460,279826,14532519155,469315,16320986989,864833,18721579262,1211395,20112467516,1401860,20663320980,1849543,17839572880,23730,3018797931,101734,5836058550,186183,7191566728,412437,9475320079,748104,11635339204,1146842,13616096868,1397911,46495985954,75522,36883526910,283008,42226585463,457238,43929041101,802193,45666351187,1090949,46346702112,1244097,46505802270,997606,20759387902,19706,1744060317,105124,6591561770,207012,10096585632,465831,15571809465,705642,18635411219,851758,19952766386,1821488,47976786440,20777,1378791611,131519,7963466958,289499,15520798216,736272,31037978295,1220644,41666136690,1538319,45969921961,701258,49552510594,62400,33676290230,185972,42414562810,267922,44832497512,416734,47505960602,551575,48992906103,634791,49491432721,88401900873,39507352669,56992458778,66125909218,78901909808,86526341694,88275214601
13,GA,Georgia,4119936,41199,205997,411994,1029984,2059968,3089952,435414,187279,131899,74304,36050,17643,2.72837E+11,45649226852,88590792081,1.20571E+11,1.81192E+11,2.35161E+11,2.62042E+11,3474493,1.97962E+11,36466,20427328933,186683,51570325794,372325,75885716679,914542,1.22344E+11,1818171,1.66392E+11,2713622,1.89729E+11,899187,1559564000,36793,601553351,147277,858155586,253984,1003483103,487158,1245261780,699334,1419334901,806718,1498981978,625881,5236349020,32780,2289404197,129117,3366944585,213699,3883803321,376199,4571367082,510162,4987913257,573984,5139325038,913303,7010970815,11095,1135004739,50330,2451708641,94986,3120136025,218240,4106863264,401283,4845265184,599448,5362548807,532602,10816780375,33781,7551391967,124955,9225693825,198601,9839234760,332966,10478966657,440053,10739401165,490019,10804364604,334281,5989570202,5868,320015319,32311,1441030052,65233,2425496627,151771,4165235460,238254,5267666461,289905,5736593565,763931,19097135341,6435,355700776,45016,2431743393,105053,5152027435,287170,11363620288,505599,16293423625,650689,18261724896,239622,18301546569,25461,12015076968,72608,15607656848,104344,16641614942,158366,17671355473,202301,18176816584,224536,18300594413,34652763779,11857726839,19706665189,24045897552,30158323297,33822989224,34597035768
15,HI,Hawaii,639848,6398,31992,63985,159962,319924,479886,374223,178708,133755,82137,43472,22374,43379189761,5793962143,11819969813,16716211336,26679313461,36301584531,41476139358,520436,29414515479,5171,1855691593,26768,5538417345,54286,8980320327,135328,16218357100,270793,23649782832,410443,28005423300,218263,323341084,5730,138598364,25209,180514594,46407,206129114,98384,251561495,156831,289979744,188479,307024547,129892,827840736,4696,295696707,19532,458065166,33969,534965445,65719,665408756,98653,762702681,115162,799301889,104102,1798061881,2103,325493597,9052,714741593,16123,891312936,34559,1182362799,58359,1446331775,76649,1614826748,107013,2383886027,4901,1670777185,18933,2048526909,31186,2167236808,56895,2296126003,82377,2359981088,95169,2378294185,64773,1066098846,1301,79897590,6723,290402117,12648,445453171,28241,728702752,45133,927855646,54200,1007483701,138335,3948038532,1802,120763289,10843,644927481,21945,1190955326,52071,2346946942,89295,3336275069,111977,3723422787,32140,1806564630,3550,1088334536,9805,1486191388,13571,1598283844,20342,1718324558,26279,1783427797,29290,1801299486,5241466521,1461784217,2477704047,3116648929,4151943625,4946948510,5212105646
16,ID,Idaho,682424,6824,34121,68242,170606,341212,511818,361408,160675,118464,73806,39051,19915,42993597464,6759329277,12734647144,17372746304,26857794477,36152736248,41075981493,561375,28339896521,5666,1898660130,29149,5538249924,58829,8829378248,146236,15789124629,291560,22939351858,436350,26902090813,189325,408163812,6068,141276090,24910,209689806,43264,245441077,86048,304489932,132754,356433670,161400,384186295,111700,765058039,4534,301098039,17650,435478068,29570,503490382,54845,609958028,80625,694178920,96206,733720274,115591,1350215859,1817,176843419,8400,399773852,15782,523683614,36476,740386825,65998,993417472,88606,1194732310,113996,2492809134,5225,1611383966,19880,2016836245,32351,2169303343,57781,2346431600,83572,2446563697,98695,2482007704,72571,1138155267,1090,57873095,5976,256913496,11756,416447347,27522,712070300,46037,943023948,58884,1060532439,140771,3331696140,1211,65652697,8177,423376274,18073,839572735,47306,1806712648,85377,2691952020,113098,3110636462,55410,3789765520,4734,2336920681,14511,3127120090,20949,3356108298,32866,3602641521,44603,3746958334,50803,3787461942,4793762938,1678505896,2642765788,3189612641,4014059001,4590347001,4773573548
17,IL,Illinois,5577585,55776,278879,557759,1394396,2788793,4183189,513175,209355,148420,87014,44070,21109,4.40557E+11,83574744640,1.49832E+11,1.98287E+11,2.92026E+11,3.79807E+11,4.23989E+11,4639708,3.04344E+11,48116,33241628605,249228,80392999867,499970,1.16894E+11,1234609,1.87722E+11,2439657,2.56085E+11,3638777,2.92305E+11,1710955,4078451527,51660,2139919510,217145,2622832919,386429,2900115399,799099,3363891858,1249170,3756149693,1499069,3938897818,1214716,10864313736,48008,4746359889,198553,6820751741,338410,7812961538,637661,9225528075,931102,10226424099,1083835,10612812870,913777,12184962898,14063,1992590831,62564,4274683234,114223,5417901528,251531,7187735293,437116,8808999438,612305,10161167578,1009964,26191654261,48361,20401839941,189224,23237559355,310403,24248459880,556365,25376330557,790054,25980089711,908760,26152811033,622309,11205410615,8675,595065609,48694,2474146915,98170,4068734067,236940,7132224657,405947,9536580320,514871,10588076525,1184262,31108273177,8935,522406291,60756,3574868245,141544,7699211727,395996,17376649333,736723,25944674296,969491,29434820484,372620,26816701978,35365,17711646515,102221,22970999353,146791,24298180454,225658,25665694941,298599,26472785143,343042,26797721220,64387701218,23589627370,36903266562,44062606440,54667161525,62208558330,64214872124
18,IN,Indiana,2839472,28395,141974,283947,709868,1419736,2129604,360297,162212,120714,75162,39000,19182,1.77882E+11,26444924554,51297437732,70909315516,1.11167E+11,1.50132E+11,1.70437E+11,2361642,1.28133E+11,25273,10299556989,128592,27938497685,258858,43335560578,642057,75088277094,1267554,1.06333E+11,1875359,1.22966E+11,737106,992854869,25128,321888068,99015,480178250,169876,563881824,333698,713309155,511570,851038607,620910,927101860,481802,2768615600,21629,1024513667,81339,1563041052,132636,1818515122,241821,2215895986,352576,2527149881,417931,2664665290,390773,4700050768,7798,665889742,32444,1521339147,58869,1959519459,129556,2734588234,219627,3508059627,288694,4060223144,402139,6260842469,22158,4339648080,77312,5195676625,121044,5519742701,210900,5931088998,300814,6167199969,352159,6243831925,321615,4876781166,4618,228881684,24725,1043077032,47840,1697082514,113789,3001937102,195897,4037130551,254735,4542740512,644782,11662226768,4784,231450365,33045,1391899788,71632,2607318101,187718,5527830426,349785,8625622373,481664,10449018521,149775,12042305445,18077,8583450759,48441,10702986432,66704,11223476025,99038,11735111348,126780,11989609311,140393,12047936855,21695279728,7206466643,11436310390,13959465071,17886231530,20789122986,21631729165
19,IA,Iowa,1322094,13221,66105,132209,330524,661047,991571,368534,171166,128237,82702,44970,23404,89231152301,11324737120,23434125137,33100939998,53304995024,73754196275,84857869194,1108822,62089904164,11668,4505741847,58444,12320950649,117794,19404441930,293453,34481300140,579317,49962449872,863275,58877293554,503886,801415150,12393,207197906,54051,330124666,98359,405140430,210129,537397088,346765,673562575,431526,743832031,297582,1615603945,10436,519969868,42300,822784813,72115,981979697,138276,1230947576,213422,1447668589,258385,1544461760,199121,2445805613,3770,265983540,15854,702684913,28922,928995818,65594,1370523478,117026,1858979267,152843,2155271501,251910,2815030896,10585,1431839823,39971,1979697243,65651,2204220907,121194,2502008216,183338,2703884202,219793,2779325500,172091,2370007134,2308,107663977,12449,459117771,24066,748455423,57791,1348261346,104764,1902975819,138468,2184438696,304431,5823485456,2645,115909004,16483,673002322,35023,1293752293,92152,2820343480,176898,4450503090,240286,5307416464,95655,5792439202,8618,3736702979,26127,4910279823,37868,5228387617,59277,5568077301,78924,5741647527,88485,5791259880,10560473687,3063017062,5119405720,6357725252,8315785673,9915090831,10492550620
20,KS,Kansas,1209786,12098,60489,120979,302447,604893,907340,419166,180242,131337,80799,42095,21126,83639547418,13175256418,25224629048,34408746256,52883294519,70768857426,80131461767,1007607,57734939244,10436,4809809764,53546,12828323323,107945,19653469686,268163,33614499205,530664,47478012322,791419,55140554059,406238,635379584,11200,221881266,47524,318261914,85424,370724786,177223,463347819,281791,552020962,343784,595973718,248122,1860751658,9562,862723974,38344,1164385085,65188,1315858123,122642,1550492942,183045,1732245401,216628,1805976470,190622,2686876992,4409,368032191,17608,916394304,31096,1196042815,67792,1673364359,115356,2138785989,149048,2434141961,220943,3670303327,9895,2361585726,37665,2909865666,61580,3117984280,112134,3401480476,165163,3583005727,193984,3643668416,153264,2435674439,2038,108461224,11418,496573301,22672,830491325,54666,1491394511,95729,2034515430,122933,2275269990,264169,5331678492,2031,96220136,14128,611324747,31412,1237450814,83708,2714452327,155558,4174737669,207441,4903088185,81159,6150545153,8114,4127366249,23975,5391464176,34358,5710001826,52628,5989313405,68059,6123979198,75547,6156817527,10722940019,3639632301,5817662162,7062998955,8912797233,10264741551,10681817315
21,KY,Kentucky,1756882,17569,87844,175688,439221,878441,1317662,344993,156731,116147,71235,36880,18477,1.04712E+11,15071279359,29938288611,41634981867,65444099693,88183947451,1.00111E+11,1476994,74465167856,15381,6208590579,78101,16384185690,157381,25222606669,390545,43358619291,773209,61319184740,1149397,71091751684,419634,590727183,15235,193718366,59677,286812584,102342,339333842,200043,430700111,303193,512205360,365406,555713442,259114,2043160173,13077,963112924,49072,1341601932,79244,1511485076,140004,1752376105,198729,1921031724,231651,1993606317,268812,3287486931,5969,538353362,23009,1135716693,40539,1419115947,86434,1894260294,144207,2360767019,190653,2747085996,217763,3975965700,13176,2761211589,45722,3315656157,71068,3513643406,120760,3764022268,168319,3905005796,194905,3955888688,165198,2622177313,2989,166020831,15819,670903930,29680,1030611950,67167,1715969261,110238,2230267873,139056,2477109603,391151,8974830753,3299,170285929,23823,1191602654,52121,2315318160,135366,4896508118,243325,7277537402,322940,8433496227,91209,5664849842,10800,3733286320,29506,4905914476,40717,5198449248,59787,5479864988,76228,5622880770,84504,5665022911,12106224835,3985322689,6421814765,7840855772,10044534148,11625783088,12070806040
22,LA,Louisiana,1840210,18402,92011,184021,460053,920105,1380158,398869,170681,124246,71779,35009,17069,1.14657E+11,18541028762,35852453218,49092186918,75036488662,98340153531,1.0991E+11,1553275,79707433695,15260,5962712996,80618,17310922524,164841,27525355496,410981,47656086726,812575,66380574071,1208148,76161983909,450401,785344498,16763,320274113,68171,453645004,117500,515758774,231057,626738888,343915,715607356,403815,756223013,256920,1895088342,14149,789368691,51937,1182597127,82834,1351477463,146439,1612637141,203862,1785069616,233253,1851579729,370457,4060191752,7018,856515877,27531,1752533988,48331,2102144797,104364,2664635882,177797,3107937814,249674,3338817389,222999,4294541758,14555,2954731557,50029,3629635029,77450,3852639783,131939,4116433759,179677,4246657469,203337,4282938834,155026,2782957994,3023,162125099,15970,719411442,29860,1136327397,68247,1930331852,110134,2451656461,135268,2671349285,351559,8359107133,3420,193291485,23736,1225930559,49419,2213460588,126062,4604808364,226475,6902501299,299128,7956830036,110669,9338321378,13451,6696958397,37339,8439085947,51541,8836780514,76071,9195997244,95142,9331049725,104030,9355651493,14526899082,5230718295,8283538870,10037962996,12590651754,14175616571,14504998389
